account_id,customer_id,account_type,account_open_date,account_status,balance,branch_id
A0015601,C001473,Current,2022-11-04,Active,104744.67,B0069
A0015602,C001825,Salary,2025-02-23,Closed,324829.67,B0108
A0015603,C002727,Current,2021-08-08,Active,280697.95,B0085
A0015604,C008801,Current,2023-02-08,Active,400993.44,B0013
A0015605,C004811,Savings,2022-03-25,Dormant,294709.87,B0046
A0015606,C004454,Salary,2025-12-23,Closed,63197.68,B0164
A0015607,C004528,Savings,2022-06-07,Active,387310.33,B0073
A0015608,C005140,Current,2024-12-04,Active,184557.14,B0174
A0015609,C008880,Salary,2024-04-20,Active,85751.82,B0105
A0015610,C007532,Salary,2025-11-15,Active,189346.88,B0137
A0015611,C007180,Current,2022-04-30,Closed,215973.63,B0023
A0015612,C000592,Salary,2024-06-16,Active,10361.58,B0170
A0015613,C003620,Savings,2022-09-15,Closed,380369.99,B0019
A0015614,C004520,Current,2023-06-06,Active,16477.66,B0062
A0015615,C001186,Salary,2025-07-09,Closed,24861.53,B0063
A0015616,C008030,Savings,2023-03-21,Dormant,423528.17,B0098
A0015617,C007505,Savings,2022-10-11,Active,367730.93,B0074
A0015618,C007312,Salary,2023-03-06,Active,156040.33,B0086
A0015619,C005596,Current,2022-06-08,Active,57000.15,B0135
A0015620,C006307,Savings,2024-12-31,Active,6079.86,B0028
A0015621,C007768,Salary,2022-08-07,Dormant,279219.93,B0168
A0015622,C004584,Current,2024-01-24,Active,496747.28,B0030
A0015623,C008284,Current,2023-07-22,Active,72886.5,B0184
A0015624,C007563,Savings,2022-07-28,Active,154575.19,B0031
A0015625,C009155,Salary,2024-07-25,Active,204397.54,B0111
A0015626,C003632,Salary,2025-05-27,Active,13414.6,B0195
A0015627,C001391,Savings,2024-02-05,Active,369326.33,B0034
A0015628,C004829,Current,2024-10-24,Active,390861.48,B0113
A0015629,C006164,Current,2021-09-24,Active,444329.06,B0044
A0015630,C009011,Salary,2024-02-20,Dormant,39728.88,B0072
A0015631,C000688,Savings,2023-12-18,Closed,234586.28,B0105
A0015632,C007619,Savings,2022-08-03,Active,14201.17,B0041
A0015633,C008400,Salary,2024-03-04,Active,347464.06,B0084
A0015634,C001560,Savings,2023-03-19,Active,467837.05,B0119
A0015635,C008820,Current,2024-05-06,Active,299911.77,B0155
A0015636,C001338,Current,2023-03-22,Active,409675.81,B0103
A0015637,C000233,Current,2023-07-13,Active,433995.12,B0108
A0015638,C000951,Salary,2023-04-13,Active,227230.78,B0070
A0015639,C003598,Savings,2023-03-19,Active,47156.13,B0071
A0015640,C005671,Savings,2024-02-01,Closed,273571.19,B0071
A0015641,C008162,Salary,2021-09-12,Active,207476.45,B0152
A0015642,C007690,Salary,2022-05-13,Active,360158.83,B0093
A0015643,C004615,Current,2022-03-02,Closed,260812.23,B0072
A0015644,C006684,Current,2022-03-20,Active,318638.98,B0062
A0015645,C005047,Current,2023-03-28,Closed,273416.17,B0184
A0015646,C002603,Salary,2024-01-17,Active,385289.99,B0042
A0015647,C009020,Savings,2026-02-02,Active,27379.52,B0010
A0015648,C006737,Salary,2021-09-26,Active,249815.68,B0188
A0015649,C006862,Salary,2026-06-30,Dormant,52636.49,B0196
A0015650,C007632,Savings,2022-11-27,Dormant,45523.79,B0155
A0015651,C003882,Savings,2026-04-27,Active,361350.38,B0171
A0015652,C006483,Savings,2023-08-09,Active,92984.61,B0069
A0015653,C002511,Current,2024-10-19,Active,194435.54,B0088
A0015654,C001227,Current,2023-07-26,Active,205317.41,B0008
A0015655,C009494,Savings,2024-12-01,Closed,338302.76,B0103
A0015656,C001427,Current,2022-12-06,Dormant,158285.3,B0095
A0015657,C003367,Current,2023-06-22,Active,471197.54,B0141
A0015658,C006311,Current,2023-06-16,Active,451406.42,B0177
A0015659,C004998,Salary,2023-04-02,Active,48488.66,B0107
A0015660,C002294,Savings,2022-02-02,Active,436943.66,B0003
A0015661,C008411,Current,2023-09-18,Closed,357993.16,B0075
A0015662,C005006,Savings,2021-12-19,Active,13205.82,B0197
A0015663,C002867,Current,2022-10-24,Closed,259450.45,B0026
A0015664,C004027,Savings,2024-08-20,Dormant,28681.06,
A0015665,C005135,Current,2024-05-07,Active,80165.09,B0065
A0015666,C003160,Current,2023-09-10,Dormant,175521.44,B0120
A0015667,C001016,Current,2025-04-23,Closed,292579.14,B0060
A0015668,C007134,Salary,2025-07-13,Active,269711.49,B0146
A0015669,C003589,Salary,2025-06-16,Dormant,314960.76,B0073
A0015670,C004694,Current,2022-09-05,Dormant,75953.26,B0117
A0015671,C000122,Salary,2026-01-13,Active,130073.98,B0089
A0015672,C000616,Current,2023-02-08,Closed,237898.49,B0104
A0015673,C001051,Savings,2022-02-21,Active,91551.11,B0122
A0015674,C006371,Salary,2026-04-18,Active,230492.57,B0044
A0015675,C003119,Savings,2023-02-23,Active,362626.79,B0077
A0015676,C004087,Savings,2023-01-31,Dormant,453393.11,B0004
A0015677,C002515,Current,2024-04-02,Dormant,361028.99,B0176
A0015678,C007671,Savings,2022-07-07,Active,196942.07,B0024
A0015679,C003929,Savings,2024-01-21,Active,101997.99,B0038
A0015680,C008882,Savings,2025-11-27,Dormant,118602.8,B0165
A0015681,C003905,Current,2022-06-11,Closed,189672.98,B0029
A0015682,C001371,Savings,2024-05-29,Dormant,270149.65,B0101
A0015683,C005012,Savings,2025-06-19,Closed,446451.98,B0046
A0015684,C004128,Current,2025-10-09,Active,153887.29,B0092
A0015685,C001023,Salary,2022-07-18,Dormant,276116.74,B0047
A0015686,C001320,Salary,2022-08-11,Active,370506.91,B0016
A0015687,C004007,Salary,2021-09-26,Dormant,127532.67,B0109
A0015688,C004177,Savings,2021-12-12,Active,477864.22,B0136
A0015689,C008797,Current,2022-12-21,Dormant,292914.07,B0166
A0015690,C000476,Savings,2024-09-27,Active,222256.51,B0027
A0015691,C007112,Savings,2024-08-05,Active,134708.63,B0140
A0015692,C002192,Salary,2025-02-10,Closed,319710.85,B0155
A0015693,C009263,Current,2026-02-04,Dormant,382111.25,B0169
A0015694,C000124,Current,2024-07-20,Active,398826.84,B0005
A0015695,C000901,Savings,2026-04-05,Active,10638.4,B0030
A0015696,C002539,Current,2026-01-24,Active,32161.13,B0044
A0015697,C002736,Current,2026-01-28,Dormant,124565.64,B0149
A0015698,C006532,Current,2022-06-08,Active,358935.12,B0015
A0015699,C008118,Salary,2024-09-20,Active,493419.97,B0093
A0015700,C007086,Current,2023-10-24,Active,21293.61,B0086
A0015701,C004166,Salary,2023-06-23,Active,381437.6,B0030
A0015702,C000737,Current,2023-03-20,Active,486121.85,B0083
A0015703,C000837,Current,2026-01-25,Active,15903.44,B0157
A0015704,C005487,Current,2024-12-20,Active,202125.01,B0014
A0015705,C009406,Salary,2025-05-08,Active,4771.34,B0032
A0015706,C000567,Current,2023-02-23,Closed,49339.26,B0008
A0015707,C001679,Salary,2024-07-04,Active,49865.64,B0055
A0015708,C008554,Current,2021-10-08,Active,215820.12,B0166
A0015709,C004393,Salary,2024-04-08,Active,447318.74,B0109
A0015710,C002716,Savings,2023-12-20,Active,252300.01,B0012
A0015711,C000916,Savings,2022-06-29,Dormant,461120.09,B0002
A0015712,C008376,Savings,2023-06-08,Closed,381103.32,B0177
A0015713,C008086,Savings,2025-01-02,Active,95547.36,B0059
A0015714,C003763,Current,2024-03-13,Closed,171920.06,B0112
A0015715,C008124,Salary,2026-01-27,Active,374314.72,B0137
A0015716,C000185,Salary,2025-11-05,Active,394852.56,B0104
A0015717,C005807,Savings,2026-06-27,Closed,490755.54,B0144
A0015718,C007337,Salary,2021-08-08,Active,242279.32,B0194
A0015719,C009709,Current,2023-02-09,Active,246449.37,B0105
A0015720,C000653,Salary,2022-06-23,Active,87262.18,B0066
A0015721,C009998,Current,2025-09-18,Dormant,283861.09,B0155
A0015722,C009286,Current,2024-03-20,Active,403505.04,B0091
A0015723,C003304,Current,2023-12-26,Active,154337.79,B0094
A0015724,C004916,Salary,2026-01-28,Closed,491343.61,B0181
A0015725,C002308,Salary,2023-09-29,Active,47384.19,B0027
A0015726,C006931,Savings,2024-12-26,Dormant,224210.86,B0051
A0015727,C003600,Savings,2022-04-08,Active,382836.11,B0192
A0015728,C005681,Current,2022-10-30,Closed,391676.72,B0081
A0015729,C008818,Current,2022-04-29,Active,297567.95,B0107
A0015730,C007861,Salary,2022-04-06,Dormant,472296.1,B0078
A0015731,C005094,Salary,2024-01-27,Active,216472.22,B0020
A0015732,C004650,Savings,2023-11-04,Dormant,470126.92,B0135
A0015733,C009007,Savings,2024-09-13,Active,149345.66,B0176
A0015734,C000734,Current,2026-04-04,Active,411525.43,B0022
A0015735,C004278,Current,2021-08-20,Active,109585.15,B0036
A0015736,C002780,Current,2023-03-19,Active,362895.83,B0137
A0015737,C005846,Salary,2023-11-27,Active,424535.9,B0167
A0015738,C003443,Savings,2024-07-09,Dormant,288538.72,B0024
A0015739,C006450,Salary,2022-01-27,Active,101908.55,B0081
A0015740,C001932,Salary,2024-02-13,Closed,201889.53,B0192
A0015741,C000120,Current,2022-02-27,Dormant,428120.25,B0073
A0015742,C006770,Savings,2023-12-18,Active,113940.0,B0054
A0015743,C009547,Savings,2023-04-15,Dormant,327504.1,B0112
A0015744,C004809,Savings,2025-06-03,Active,139697.39,B0103
A0015745,C003493,Savings,2023-01-25,Active,499772.57,B0118
A0015746,C002509,Savings,2024-12-14,Closed,92562.12,B0066
A0015747,C008807,Current,2025-10-01,Active,155276.51,B0107
A0015748,C005660,Savings,2023-05-30,Active,401227.12,B0026
A0015749,C006555,Salary,2022-10-17,Active,326394.91,B0064
A0015750,C009851,Savings,2021-08-31,Active,319443.37,B0156
A0015751,C001572,Current,2024-03-09,Active,13048.51,B0006
A0015752,C002941,Salary,2023-02-11,Closed,382679.52,B0030
A0015753,C006248,Current,2024-09-27,Active,325831.21,B0117
A0015754,C008455,Salary,2024-05-02,Active,325571.19,B0080
A0015755,C003089,Current,2026-07-14,Active,338193.14,B0019
A0015756,C008532,Current,2025-03-18,Active,499126.42,
A0015757,C007611,Salary,2023-08-23,Active,125784.92,B0132
A0015758,C003802,Current,2023-05-24,Active,290340.2,B0178
A0015759,C007799,Savings,2026-01-25,Closed,53393.54,B0025
A0015760,C009617,Salary,2022-12-08,Dormant,498095.69,B0195
A0015761,C003881,Salary,2023-08-18,Active,60365.28,B0002
A0015762,C004043,Current,2023-12-21,Active,386315.49,B0103
A0015763,C000528,Salary,2026-02-25,Dormant,354566.23,B0002
A0015764,C001034,Savings,2024-07-22,Active,125684.29,B0076
A0015765,C009207,Current,2025-04-06,Active,320139.31,B0122
A0015766,C002495,Savings,2025-01-21,Active,273833.36,B0149
A0015767,C001226,Savings,2021-09-06,Active,422165.39,B0181
A0015768,C005536,Current,2022-10-06,Active,462097.53,B0056
A0015769,C002965,Salary,2024-02-07,Active,451975.63,B0152
A0015770,C003816,Savings,2024-03-29,Closed,177599.01,B0184
A0015771,C009746,Current,2022-06-06,Active,170279.6,B0108
A0015772,C000595,Current,2022-06-29,Dormant,463638.52,B0174
A0015773,C004737,Savings,2023-10-28,Active,57326.94,B0071
A0015774,C002630,Current,2022-07-16,Active,41517.53,B0192
A0015775,C004032,Salary,2023-12-28,Active,495261.41,B0115
A0015776,C000060,Salary,2021-10-28,Active,26263.29,B0117
A0015777,C001853,Salary,2026-08-05,Active,12692.59,B0049
A0015778,C005447,Savings,2026-07-04,Active,296295.95,B0128
A0015779,C002684,Salary,2026-02-20,Closed,177099.02,B0084
A0015780,C006086,Current,2023-02-04,Active,397366.54,B0162
A0015781,C003939,Savings,2022-11-04,Active,472120.94,B0091
A0015782,C001305,Savings,2023-01-20,Dormant,135536.96,B0087
A0015783,C001454,Salary,2024-05-16,Active,200889.8,B0157
A0015784,C008828,Current,2024-01-26,Active,413270.57,B0113
A0015785,C009344,Salary,2025-03-24,Active,214084.77,B0185
A0015786,C001965,Salary,2025-03-10,Active,73550.35,B0040
A0015787,C004764,Current,2022-03-14,Active,155712.16,B0092
A0015788,C009731,Salary,2026-07-14,Active,210932.43,B0059
A0015789,C008527,Salary,2025-03-24,Active,304041.55,B0127
A0015790,C003081,Savings,2023-03-19,Dormant,330546.22,B0086
A0015791,C005250,Current,2021-08-10,Closed,488657.13,B0040
A0015792,C003707,Savings,2024-12-28,Closed,282250.35,B0002
A0015793,C000142,Salary,2022-02-25,Active,208417.58,B0117
A0015794,C009157,Savings,2022-07-28,Dormant,287640.69,B0184
A0015795,C001882,Salary,2022-03-21,Active,270620.01,B0131
A0015796,C007687,Savings,2023-07-30,Active,286836.77,B0084
A0015797,C009328,Current,2024-03-29,Dormant,232520.84,B0134
A0015798,C000097,Current,2022-04-08,Active,358259.58,B0097
A0015799,C007917,Salary,2021-12-30,Closed,426293.37,B0136
A0015800,C003839,Savings,2025-01-02,Active,128775.21,B0043
A0015801,C000280,Savings,2022-02-22,Active,84533.86,B0145
A0015802,C007694,Salary,2024-12-12,Active,33869.14,B0186
A0015803,C001655,Current,2025-01-09,Active,190934.07,B0084
A0015804,C000276,Current,2021-12-24,Active,27024.34,B0130
A0015805,C006420,Savings,2021-11-06,Active,110308.38,B0053
A0015806,C004475,Current,2025-03-10,Active,399933.1,B0078
A0015807,C009979,Savings,2024-11-18,Active,351052.35,B0138
A0015808,C005648,Current,2024-09-03,Closed,19544.6,B0027
A0015809,C006598,Savings,2024-08-09,Active,106126.11,B0102
A0015810,C007355,Salary,2024-10-09,Active,68637.22,B0112
A0015811,C004003,Salary,2026-01-01,Dormant,456028.92,B0094
A0015812,C009842,Savings,2021-08-30,Active,321766.49,B0132
A0015813,C000246,Current,2024-04-06,Active,307823.85,B0163
A0015814,C001426,Savings,2022-05-30,Active,175669.67,B0165
A0015815,C002029,Savings,2022-07-27,Active,474052.75,B0096
A0015816,C004678,Savings,2025-01-19,Active,259254.79,B0075
A0015817,C009305,Current,2025-07-18,Active,64213.22,B0163
A0015818,C003519,Current,2022-08-04,Active,320251.05,B0084
A0015819,C006313,Salary,2025-03-16,Active,327069.4,B0100
A0015820,C004908,Salary,2026-02-27,Active,154365.34,B0167
A0015821,C004368,Salary,2023-01-02,Active,80207.0,B0055
A0015822,C008769,Current,2025-01-13,Active,262312.07,B0056
A0015823,C005076,Salary,2022-08-16,Dormant,297708.55,B0011
A0015824,C008215,Current,2022-08-15,Active,446618.29,B0183
A0015825,C000004,Salary,2025-01-17,Active,352971.86,B0194
A0015826,C003464,Salary,2024-05-30,Active,9288.11,B0072
A0015827,C005127,Salary,2022-11-25,Active,297841.52,B0034
A0015828,C004969,Savings,2026-02-23,Active,379467.79,
A0015829,C002159,Current,2025-08-04,Closed,159254.88,B0113
A0015830,C002869,Current,2025-01-30,Active,450754.06,B0188
A0015831,C001371,Salary,2023-03-30,Active,488288.29,B0136
A0015832,C002479,Savings,2024-11-27,Active,443236.23,B0055
A0015833,C005987,Current,2025-08-08,Active,187229.46,B0186
A0015834,C002392,Current,2023-08-30,Closed,234367.32,B0103
A0015835,C005911,Savings,2022-04-08,Dormant,352077.52,B0028
A0015836,C009312,Salary,2025-03-28,Active,451866.95,B0144
A0015837,C001905,Current,2022-06-07,Closed,276672.18,B0041
A0015838,C001840,Salary,2024-10-30,Active,371454.51,B0195
A0015839,C002778,Current,2022-11-24,Active,353918.84,B0173
A0015840,C007452,Savings,2024-09-03,Active,220230.94,B0129
A0015841,C000886,Current,2021-12-22,Closed,335476.4,B0018
A0015842,C002587,Current,2021-12-05,Dormant,398333.79,B0174
A0015843,C006859,Current,2023-02-26,Dormant,294752.27,B0177
A0015844,C003281,Current,2023-08-31,Active,436432.85,B0178
A0015845,C000905,Salary,2022-03-09,Active,49704.27,B0016
A0015846,C008503,Current,2021-11-07,Active,366532.96,B0043
A0015847,C001139,Current,2024-04-06,Closed,236362.85,B0047
A0015848,C002223,Salary,2024-05-14,Active,188461.62,B0176
A0015849,C005518,Current,2023-06-01,Closed,214315.1,B0153
A0015850,C006401,Salary,2024-04-11,Active,71303.63,B0050
A0015851,C002960,Savings,2022-03-08,Active,380408.66,B0088
A0015852,C004872,Current,2025-07-12,Closed,19784.5,B0120
A0015853,C004791,Savings,2022-03-18,Active,375301.32,B0011
A0015854,C007203,Savings,2022-09-30,Dormant,341473.95,B0127
A0015855,C008020,Savings,2023-07-11,Active,366279.21,B0008
A0015856,C007070,Salary,2022-02-09,Dormant,151430.79,B0077
A0015857,C005712,Savings,2025-03-03,Active,323831.83,B0146
A0015858,C005289,Current,2023-08-23,Active,284861.39,B0108
A0015859,C004556,Current,2025-11-20,Active,478091.39,B0157
A0015860,C008955,Current,2026-05-07,Active,23062.07,B0109
A0015861,C001860,Savings,2023-08-10,Active,361035.25,B0029
A0015862,C009447,Salary,2022-01-08,Active,434559.49,B0155
A0015863,C006771,Salary,2026-05-30,Active,125977.93,B0101
A0015864,C005418,Savings,2024-03-01,Closed,436886.83,B0028
A0015865,C000316,Salary,2024-03-08,Closed,64700.29,B0166
A0015866,C004998,Salary,2026-05-28,Active,360524.75,B0142
A0015867,C001916,Salary,2024-04-18,Closed,444640.57,B0056
A0015868,C001156,Current,2025-11-16,Closed,420671.98,B0183
A0015869,C001148,Current,2025-09-05,Closed,154364.28,B0125
A0015870,C005743,Savings,2025-03-31,Closed,265486.53,B0025
A0015871,C005410,Current,2025-11-29,Active,110384.62,B0192
A0015872,C000779,Salary,2022-09-30,Active,66231.38,B0189
A0015873,C000839,Salary,2024-08-31,Active,243020.82,B0148
A0015874,C002228,Current,2023-03-06,Active,285481.92,B0175
A0015875,C006955,Savings,2025-03-15,Dormant,455585.08,B0014
A0015876,C000332,Savings,2024-01-14,Active,431628.87,B0141
A0015877,C005316,Salary,2023-04-26,Active,484828.38,B0003
A0015878,C007025,Savings,2021-10-18,Active,415653.76,B0163
A0015879,C002958,Current,2026-05-17,Active,60983.47,B0042
A0015880,C009246,Current,2023-04-14,Active,351121.02,B0017
A0015881,C006633,Current,2023-06-15,Closed,434975.81,B0165
A0015882,C001549,Salary,2025-02-18,Closed,435318.78,B0183
A0015883,C005302,Current,2025-04-21,Active,200903.0,B0078
A0015884,C006684,Current,2025-03-21,Closed,317793.4,B0009
A0015885,C009316,Current,2024-04-25,Active,475506.58,B0025
A0015886,C003225,Savings,2025-06-21,Active,183767.03,B0096
A0015887,C001442,Salary,2023-09-09,Active,413545.69,B0200
A0015888,C005057,Savings,2021-10-06,Active,254949.34,B0014
A0015889,C005907,Current,2021-10-15,Active,123479.37,B0003
A0015890,C004651,Savings,2022-06-21,Active,321509.58,B0122
A0015891,C006273,Current,2021-11-25,Dormant,306366.72,B0006
A0015892,C006259,Current,2025-05-14,Active,28911.46,B0098
A0015893,C000688,Current,2024-09-10,Active,112581.2,B0087
A0015894,C009926,Current,2022-01-14,Active,342403.47,B0173
A0015895,C003160,Salary,2022-07-27,Active,214251.11,B0122
A0015896,C001606,Current,2021-10-31,Active,187347.85,B0199
A0015897,C003985,Savings,2026-06-04,Active,434407.69,B0010
A0015898,C006087,Current,2025-07-14,Dormant,126257.49,B0036
A0015899,C009482,Salary,2021-09-09,Closed,380086.26,B0159
A0015900,C008437,Salary,2025-03-02,Active,234178.58,B0111
A0015901,C007529,Current,2026-01-15,Closed,271241.85,B0014
A0015902,C005908,Salary,2025-01-28,Closed,359773.87,B0064
A0015903,C005695,Savings,2022-07-07,Active,29370.05,B0200
A0015904,C006013,Current,2022-10-15,Dormant,401051.12,B0120
A0015905,C007010,Salary,2021-09-20,Active,102781.84,B0086
A0015906,C005169,Salary,2023-11-16,Dormant,411496.17,B0038
A0015907,C002184,Salary,2022-05-04,Active,393129.47,B0193
A0015908,C000400,Salary,2025-06-10,Active,347268.44,B0073
A0015909,C006170,Salary,2023-11-26,Closed,289882.79,B0080
A0015910,C004745,Current,2025-07-04,Active,438276.2,B0086
A0015911,C010000,Salary,2026-03-30,Active,26566.88,B0020
A0015912,C003724,Current,2025-07-15,Active,170801.96,B0063
A0015913,C004852,Savings,2021-10-27,Closed,357526.36,B0090
A0015914,C008900,Current,2022-07-21,Active,410703.05,B0109
A0015915,C000916,Savings,2022-11-03,Active,398943.44,B0111
A0015916,C009406,Savings,2025-05-15,Closed,154418.07,B0197
A0015917,C002872,Current,2025-05-03,Active,361946.45,B0031
A0015918,C004861,Current,2024-04-30,Active,171236.81,B0150
A0015919,C001036,Salary,2021-10-18,Active,223769.67,B0134
A0015920,C007027,Salary,2023-10-19,Active,372607.53,B0038
A0015921,C003970,Salary,2022-10-23,Dormant,241461.85,B0137
A0015922,C000638,Savings,2025-05-12,Closed,240373.34,B0192
A0015923,C009000,Savings,2024-05-13,Active,322572.6,B0061
A0015924,C008994,Salary,2024-03-04,Dormant,221774.62,B0134
A0015925,C004367,Current,2023-04-11,Dormant,138733.37,B0094
A0015926,C002493,Current,2021-09-21,Dormant,154511.55,B0020
A0015927,C000487,Savings,2022-10-15,Dormant,430774.37,B0147
A0015928,C006671,Current,2022-12-20,Active,13478.25,B0127
A0015929,C007106,Salary,2026-02-16,Active,430675.66,B0093
A0015930,C000258,Salary,2025-07-26,Closed,105904.17,B0087
A0015931,C005746,Current,2025-07-26,Active,164509.7,B0017
A0015932,C002179,Salary,2025-02-26,Active,411424.53,B0045
A0015933,C002867,Salary,2023-03-01,Active,452679.85,B0151
A0015934,C001212,Salary,2023-10-06,Active,211825.19,
A0015935,C008995,Savings,2023-02-05,Dormant,222081.1,B0192
A0015936,C009724,Savings,2022-10-13,Active,379993.16,B0175
A0015937,C008362,Current,2026-05-02,Active,314670.23,B0065
A0015938,C006844,Salary,2022-05-19,Dormant,74951.06,B0153
A0015939,C005045,Current,2023-11-15,Closed,415553.03,B0095
A0015940,C004236,Salary,2023-11-14,Active,263587.91,B0018
A0015941,C006833,Savings,2024-08-25,Active,332178.91,B0044
A0015942,C004011,Salary,2022-04-07,Active,456252.93,B0082
A0015943,C005917,Current,2024-06-03,Active,378358.07,B0092
A0015944,C006169,Current,2026-03-11,Active,178493.04,B0138
A0015945,C005122,Salary,2025-08-23,Closed,197265.92,B0175
A0015946,C002945,Savings,2024-03-29,Active,193340.3,B0196
A0015947,C006042,Salary,2024-04-02,Active,26491.6,B0188
A0015948,C001056,Salary,2022-04-28,Dormant,275997.97,B0062
A0015949,C005620,Savings,2024-01-08,Active,23953.06,B0041
A0015950,C004432,Salary,2024-07-01,Closed,79616.57,B0170
A0015951,C008634,Savings,2021-12-12,Active,55815.36,B0185
A0015952,C003395,Current,2022-03-01,Active,185592.6,B0166
A0015953,C003483,Savings,2023-07-22,Closed,66950.26,B0027
A0015954,C006314,Salary,2026-05-25,Active,333244.44,B0056
A0015955,C009635,Salary,2024-01-03,Active,189521.56,B0104
A0015956,C007583,Savings,2022-04-20,Dormant,108899.81,B0174
A0015957,C006090,Savings,2022-05-16,Active,438543.96,B0055
A0015958,C008637,Current,2025-06-30,Active,489497.53,B0044
A0015959,C008819,Savings,2023-05-30,Active,467275.79,B0110
A0015960,C004132,Salary,2023-11-09,Closed,435641.28,B0182
A0015961,C000485,Current,2025-07-02,Closed,376765.41,B0024
A0015962,C002999,Savings,2022-02-03,Active,211840.82,B0036
A0015963,C003925,Current,2021-12-27,Closed,214842.94,B0002
A0015964,C006800,Current,2026-07-05,Active,373458.13,B0097
A0015965,C009363,Current,2025-10-12,Active,99879.17,B0026
A0015966,C004184,Current,2022-02-17,Closed,384122.83,B0057
A0015967,C002148,Salary,2023-01-08,Active,172797.37,B0146
A0015968,C003203,Savings,2024-09-23,Closed,232757.97,B0189
A0015969,C007000,Salary,2023-06-07,Active,410754.17,B0145
A0015970,C007646,Savings,2026-05-14,Closed,54330.72,B0167
A0015971,C008406,Savings,2022-04-20,Active,427421.7,B0006
A0015972,C008447,Savings,2025-02-04,Active,468135.7,B0057
A0015973,C006896,Savings,2024-03-11,Dormant,348096.52,B0172
A0015974,C000288,Current,2022-12-21,Closed,261750.01,B0166
A0015975,C009533,Current,2022-02-01,Active,373281.55,B0147
A0015976,C002809,Current,2021-08-22,Active,389153.85,B0023
A0015977,C002379,Salary,2025-08-08,Active,143880.09,B0181
A0015978,C004843,Salary,2024-05-20,Dormant,202463.7,B0122
A0015979,C003218,Savings,2022-03-17,Dormant,77260.74,B0030
A0015980,C005460,Current,2024-02-16,Dormant,16363.75,B0088
A0015981,C009500,Salary,2022-05-02,Active,86694.95,B0103
A0015982,C006141,Savings,2026-02-06,Active,199011.08,B0124
A0015983,C005933,Savings,2024-04-06,Active,320392.79,B0075
A0015984,C000708,Current,2026-05-05,Dormant,460227.68,B0180
A0015985,C002100,Current,2024-10-06,Closed,326687.72,B0154
A0015986,C002743,Savings,2023-05-18,Active,343842.38,B0107
A0015987,C007992,Salary,2025-08-16,Active,105230.16,B0052
A0015988,C009190,Current,2021-11-17,Active,198005.55,B0193
A0015989,C006239,Current,2023-08-23,Active,85955.69,B0002
A0015990,C007256,Salary,2025-05-21,Active,222722.26,B0111
A0015991,C006178,Current,2022-01-28,Active,311631.54,B0126
A0015992,C004356,Salary,2024-09-09,Dormant,460140.88,B0093
A0015993,C003640,Savings,2022-12-21,Closed,408008.71,B0028
A0015994,C002869,Salary,2023-01-18,Dormant,308844.69,B0067
A0015995,C000193,Current,2023-09-07,Closed,221569.27,B0100
A0015996,C001051,Savings,2024-12-29,Active,227995.93,B0126
A0015997,C007676,Salary,2023-07-18,Active,193062.8,B0122
A0015998,C001091,Savings,2021-09-27,Active,344533.29,B0019
A0015999,C001429,Salary,2022-11-28,Active,459276.4,B0157
A0016000,C001894,Savings,2023-02-09,Active,471304.95,B0172
A0016001,C004141,Salary,2022-09-06,Active,157237.77,B0200
A0016002,C001162,Current,2023-09-17,Active,382773.08,B0053
A0016003,C005866,Savings,2023-07-15,Active,410715.28,B0025
A0016004,C002691,Salary,2026-04-07,Active,45931.88,B0155
A0016005,C004914,Salary,2024-05-09,Active,117702.8,B0132
A0016006,C007600,Salary,2024-01-03,Active,340776.42,B0139
A0016007,C001812,Salary,2026-04-16,Dormant,89850.02,B0174
A0016008,C006356,Current,2025-08-11,Dormant,175095.95,B0092
A0016009,C002003,Savings,2024-02-08,Active,387516.06,B0076
A0016010,C002976,Savings,2023-05-18,Active,389376.86,B0061
A0016011,C003170,Salary,2022-06-09,Closed,235986.53,B0050
A0016012,C003922,Savings,2024-07-12,Dormant,114686.75,B0118
A0016013,C004453,Current,2023-06-16,Active,118923.84,B0064
A0016014,C000235,Current,2022-04-19,Active,352980.69,B0038
A0016015,C005523,Current,2021-12-03,Active,355681.31,B0061
A0016016,C009085,Current,2022-09-08,Active,217835.48,B0022
A0016017,C004668,Savings,2025-01-17,Active,59856.26,B0061
A0016018,C008513,Savings,2021-12-29,Active,353201.61,B0058
A0016019,C009792,Salary,2023-07-09,Active,207297.5,B0056
A0016020,C006717,Current,2022-11-24,Active,497786.4,B0023
A0016021,C000989,Current,2021-11-06,Closed,294187.76,B0061
A0016022,C004326,Current,2023-02-23,Active,17958.65,B0157
A0016023,C002631,Savings,2022-02-10,Closed,54843.85,B0173
A0016024,C005946,Current,2022-04-18,Active,67252.37,B0138
A0016025,C005562,Salary,2024-11-22,Dormant,249234.98,B0188
A0016026,C006844,Salary,2023-08-24,Active,74573.01,B0019
A0016027,C007809,Savings,2022-10-08,Closed,182618.85,B0059
A0016028,C001352,Current,2021-12-10,Dormant,69297.37,B0158
A0016029,C006118,Savings,2021-09-12,Dormant,152509.17,B0130
A0016030,C004505,Current,2022-05-28,Active,11430.09,B0138
A0016031,C001090,Savings,2024-06-08,Active,60753.5,B0029
A0016032,C003372,Current,2025-08-07,Closed,41331.13,B0040
A0016033,C003977,Savings,2026-05-08,Active,235470.01,B0116
A0016034,C005742,Salary,2024-04-01,Closed,111369.57,B0058
A0016035,C002798,Salary,2025-06-14,Closed,408456.42,B0122
